t,segment,x,y,theta,varphi,v,omega_s,xd,yd,xdd,ydd,xddd,yddd,kappa
2.399999999999999911e-01,0.000000000000000000e+00,-1.999973265500181591e-02,7.999801395603856058e-03,2.761105508942705011e+00,1.753421870062536790e-03,8.974745300591487063e-02,2.671694110621770576e-02,-8.332905921126473880e-02,3.332976465585129472e-02,3.965643072033074091e-05,-7.499080533169984436e-05,1.667646352429324119e-04,-9.675282824237525130e-04,6.816029803782553027e-03
2.600000000000000089e-01,0.000000000000000000e+00,-2.166630568565118195e-02,8.666380367536925811e-03,2.761119675714038824e+00,2.317065425255119843e-03,8.974605435148677590e-02,2.963609839098888671e-02,-8.332823274267374403e-02,3.332806474493851812e-02,4.298969681178607856e-05,-9.532777303106897040e-05,1.665451915243773974e-04,-1.065774760953758791e-03,9.007073165707575255e-03
2.800000000000000266e-01,0.000000000000000000e+00,-2.333286152060158949e-02,9.332921143648942666e-03,2.761137977070715177e+00,2.938415700199695745e-03,8.974443558483843897e-02,3.248773994349831579e-02,-8.332733965933789011e-02,3.332593860251428092e-02,4.631757205170426863e-05,-1.176061171833027598e-04,1.662257981474946989e-04,-1.161669449042143686e-03,1.142244570367435819e-02
2.999999999999999889e-01,0.000000000000000000e+00,-2.499939882876903857e-02,9.999414814163061493e-03,2.761160810769131224e+00,3.616130000147777142e-03,8.974258260154813205e-02,3.527262812465202513e-02,-8.332638008896485482e-02,3.332334787000025556e-02,4.963807230860437739e-05,-1.417790130135346933e-04,1.658079401902933696e-04,-1.255233437788033819e-03,1.405693202026456548e-02
3.200000000000000067e-01,0.000000000000000000e+00,-2.666591628201861464e-02,1.066585171146774633e-02,2.761188565197443712e+00,4.348880896184723066e-03,8.974048168839673933e-02,3.799152697659046590e-02,-8.332535419864864346e-02,3.332025512110041443e-02,5.294924308713241798e-05,-1.678000568310327855e-04,1.652930961874596132e-04,-1.346487744505728062e-03,1.690537730941239769e-02
3.400000000000000244e-01,0.000000000000000000e+00,-2.833241255594613067e-02,1.133222142867825605e-02,2.761221619476293299e+00,5.135356248286571633e-03,8.973811952124513547e-02,4.064520117837475133e-02,-8.332426219427772895e-02,3.331662385339390769e-02,5.624915939719492270e-05,-1.956232645535023625e-04,1.646827381303567293e-04,-1.435453312724696128e-03,1.996268762592364604e-02
3.599999999999999867e-01,0.000000000000000000e+00,-2.999888633064827156e-02,1.199851283803037537e-02,2.761260343559707842e+00,5.974259208224085536e-03,8.973548316299694017e-02,4.323441507428660985e-02,-8.332310431994641164e-02,3.331241847995780603e-02,5.953592562309243394e-05,-2.252030702313899770e-04,1.639783314670253576e-04,-1.522151012189578573e-03,2.322383007401434760e-02
3.800000000000000044e-01,0.000000000000000000e+00,-3.166533629148078621e-02,1.266471410910681612e-02,2.761305098336094499e+00,6.864308203722965102e-03,8.973256006163628229e-02,4.575993177045619559e-02,-8.332188085736895455e-02,3.330760432101916718e-02,6.280767539265316463e-05,-2.564943245721870127e-04,1.631813351021831526e-04,-1.606601638860189179e-03,2.668383291834154278e-02
4.000000000000000222e-01,0.000000000000000000e+00,-3.333176112980495986e-02,1.333081272689695326e-02,2.761356235729216291e+00,7.804236905206101901e-03,8.972933804832944338e-02,4.822251229577140946e-02,-8.332059212529530079e-02,3.330214759563652344e-02,6.606257144636627906e-05,-2.894522934647321627e-04,1.622932013972248108e-04,-1.688825914911509102e-03,3.033778562091191122e-02
4.199999999999999845e-01,0.000000000000000000e+00,-3.499815954372267196e-02,1.399679550969058772e-02,2.761414098799080286e+00,8.792794176364684619e-03,8.972580533558366378e-02,5.062291482324798170e-02,-8.331923847893077384e-02,3.329601541341118548e-02,6.929880550651577691e-05,-3.240326565035164027e-04,1.613153761702225040e-04,-1.768844488733695109e-03,3.418083880716705353e-02
4.400000000000000022e-01,0.000000000000000000e+00,-3.666453023879964745e-02,1.466264862680611777e-02,2.761479021842641934e+00,9.828744009731158957e-03,8.972195051545195366e-02,5.296189394826356783e-02,-8.331782030935756811e-02,3.328917576622785618e-02,7.251459814631382834e-05,-3.601915055129847648e-04,1.602492986959252292e-04,-1.846677934932073944e-03,3.820820416446227274e-02
4.600000000000000200e-01,0.000000000000000000e+00,-3.833087192877709243e-02,1.532835761615383187e-02,2.761551330494253609e+00,1.091086544835727194e-02,8.971776255777613729e-02,5.524020002026847759e-02,-8.331633804295882073e-02,3.328159752002463057e-02,7.570819865903430563e-05,-3.978853430718406331e-04,1.590964017057592693e-04,-1.922346754327141239e-03,4.241515427607470828e-02
4.799999999999999822e-01,0.000000000000000000e+00,-3.999718333627229339e-02,1.599390740163497693e-02,2.761631341825771635e+00,1.203795249463420446e-02,8.971323080846085873e-02,5.745857852478720995e-02,-8.331479214084577811e-02,3.327325040659288163e-02,7.887788492714638256e-05,-4.370710810373493334e-04,1.578581113878280303e-04,-1.995871373954566288e-03,4.679702239379560785e-02
5.000000000000000000e-01,0.000000000000000000e+00,-4.166346319346716370e-02,1.665928231037705834e-02,2.761719364446262759e+00,1.320881400723058000e-02,8.970834498776991683e-02,5.961776951271935410e-02,-8.331318309828740498e-02,3.326410501540633113e-02,8.202196329144813378e-05,-4.777060390696411820e-04,1.565358473869122040e-04,-2.067272147065190094e-03,5.134920215208617356e-02
5.200000000000000178e-01,0.000000000000000000e+00,-4.332971024278586825e-02,1.732446608980598227e-02,2.761815698601223890e+00,1.442227358706615024e-02,8.970309518863726905e-02,6.171850707413246984e-02,-8.331151144414199183e-02,3.325413278547970780e-02,8.513876842019998514e-05,-5.197479431560149670e-04,1.551310228044693615e-04,-2.136569353125023635e-03,5.606714722670096129e-02
5.400000000000000355e-01,0.000000000000000000e+00,-4.499592323756094331e-02,1.798944192455575325e-02,2.761920636271265828e+00,1.567716945318378338e-02,8.969747187498776364e-02,6.376151885391102836e-02,-8.330977774029259264e-02,3.324330599725709712e-02,8.822666317825827238e-05,-5.631549241352412681e-04,1.536450441986344140e-04,-2.203783197815247213e-03,6.094637094060587762e-02
5.600000000000000533e-01,0.000000000000000000e+00,-4.666210094268809921e-02,1.865419245321616945e-02,2.762034461270184593e+00,1.697235430933267952e-02,8.969146588005844078e-02,6.574752560679730795e-02,-8.330798258108403076e-02,3.323159776452956626e-02,9.128403849620878637e-05,-6.078855162218667514e-04,1.520793115842195584e-04,-2.268933813032218694e-03,6.598244581995088565e-02
5.799999999999999600e-01,0.000000000000000000e+00,-4.832824213526988599e-02,1.931869978491918341e-02,2.762157449342374171e+00,1.830669520202674386e-02,8.968506840471567043e-02,6.767724078951115052e-02,-8.330612659276274978e-02,3.321898202638239039e-02,9.430931323950037242e-05,-6.538986555305152659e-04,1.504352184327136812e-04,-2.332041256887458763e-03,7.117100310278214048e-02
5.999999999999999778e-01,0.000000000000000000e+00,-4.999434560524825683e-02,1.998294551576453373e-02,2.762289868259510506e+00,1.967907337079795663e-02,8.967827101576257565e-02,6.955137018778766167e-02,-8.330421043291989791e-02,3.320543353917190799e-02,9.730093407757844839e-05,-7.011536786001945241e-04,1.487141516722831987e-04,-2.393125513707666970e-03,7.650773220311153644e-02
6.199999999999999956e-01,0.000000000000000000e+00,-5.166041015602572395e-02,2.064691074508512997e-02,2.762431977916468551e+00,2.108838409132289538e-02,8.967106564422962223e-02,7.137061157631174879e-02,-8.330223478993623032e-02,3.319092786853172772e-02,1.002573753530184957e-04,-7.496103209185976321e-04,1.469174916877717587e-04,-2.452206494034711321e-03,8.198838013289466708e-02
6.400000000000000133e-01,0.000000000000000000e+00,-5.332643460507564132e-02,2.131057609155294352e-02,2.762584030426409765e+00,2.253353651206106353e-02,8.966344458364412795e-02,7.313565440966025843e-02,-8.330020038242977320e-02,3.317544138140843951e-02,1.031771389506595772e-04,-7.992287154464058126e-04,1.450466123206998071e-04,-2.509304034625628715e-03,8.760875088440085723e-02
6.600000000000000311e-01,0.000000000000000000e+00,-5.499241778454162788e-02,2.197392170912585915e-02,2.762746270215002742e+00,2.401345348500701082e-02,8.965540048827427833e-02,7.484717954248483462e-02,-8.329810795870673523e-02,3.315895123812708650e-02,1.060587541667380046e-04,-8.499693911415929712e-04,1.431028808692651297e-04,-2.564437898452629708e-03,9.336470477539314528e-02
6.800000000000000488e-01,0.000000000000000000e+00,-5.665835854182577763e-02,2.263692730283616700e-02,2.762918934113730351e+00,2.552707139112505089e-02,8.964692637134166753e-02,7.650585897729002272e-02,-8.329595829621450065e-02,3.314143538448582199e-02,1.089007775780208970e-04,-9.017932714837310210e-04,1.410876580883427712e-04,-2.617627774703098088e-03,9.925215775947671126e-02
7.000000000000000666e-01,0.000000000000000000e+00,-5.832425574016583680e-02,2.329957214442115315e-02,2.763102251452234981e+00,2.707333996100254672e-02,8.963801560319821504e-02,7.811235563826653128e-02,-8.329375220099685673e-02,3.312287254388027180e-02,1.117017929109394417e-04,-9.546616729982875102e-04,1.390022981894846281e-04,-2.668893278779584360e-03,1.052670807039083889e-01
7.199999999999999734e-01,0.000000000000000000e+00,-5.999010825920198658e-02,2.396183508779659369e-02,2.763296444149677011e+00,2.865122209122811930e-02,8.962866190946477962e-02,7.966732316974325934e-02,-8.329149050715288494e-02,3.310324220945743551e-02,1.144604109107228183e-04,-1.008536303780935284e-03,1.368481488409200187e-04,-2.718253952299812259e-03,1.114054986370995870e-01
7.399999999999999911e-01,0.000000000000000000e+00,-6.165591499553255139e-02,2.462369458437363087e-02,2.763501726805060787e+00,3.025969365697402796e-02,8.961885936912582229e-02,8.117140575791863266e-02,-8.328917407629769787e-02,3.308252463629901552e-02,1.171752692105315684e-04,-1.063379262021854448e-03,1.346265511675553300e-04,-2.765729263096678749e-03,1.176634899679877971e-01
7.600000000000000089e-01,0.000000000000000000e+00,-6.332167486325859795e-02,2.528512869821934045e-02,2.763718306786499213e+00,3.189774332123551659e-02,8.960860241257717629e-02,8.262523797462174857e-02,-8.328680379702581293e-02,3.306070083363416012e-02,1.198450322005909099e-04,-1.119153034530031079e-03,1.323388397509740722e-04,-2.811338605218251414e-03,1.240371856793915650e-01
7.800000000000000266e-01,0.000000000000000000e+00,-6.498738679451865341e-02,2.594611512106227008e-02,2.763946384319384553e+00,3.356437234115573764e-02,8.959788581962424558e-02,8.402944464193329299e-02,-8.328438058437753755e-02,3.303775255708205766e-02,1.224683908973247973e-04,-1.175820495257567325e-03,1.299863426294369331e-04,-2.855101298927765433e-03,1.305227684974067659e-01
8.000000000000000444e-01,0.000000000000000000e+00,-6.665304974001190486e-02,2.660663118714280337e-02,2.764186152573438804e+00,3.525859437184271361e-02,8.958670471742656571e-02,8.538464071658016796e-02,-8.328190537930764414e-02,3.301366230092363935e-02,1.250440628124888977e-04,-1.233344903823980652e-03,1.275703812978816693e-04,-2.897036590703632244e-03,1.371164720388471647e-01
8.200000000000000622e-01,0.000000000000000000e+00,-6.831866266951154565e-02,2.726665388790939365e-02,2.764437797748620529e+00,3.697943526806316689e-02,8.957505457838647878e-02,8.669143119308415912e-02,-8.327937914815690401e-02,3.298841329040313325e-02,1.275707918223046645e-04,-1.291689904040508631e-03,1.250922707079233232e-04,-2.937163653239429576e-03,1.438145799386763291e-01
8.399999999999999689e-01,0.000000000000000000e+00,-6.998422457236691541e-02,2.792615988656107356e-02,2.764701499159858855e+00,3.872593288417917196e-02,8.956293121797891110e-02,8.795041102471573558e-02,-8.327680288212589710e-02,3.296198947405890034e-02,1.300473480365924083e-04,-1.350819522434411769e-03,1.225533192678540065e-04,-2.975501585443911419e-03,1.506134249593260588e-01
8.599999999999999867e-01,0.000000000000000000e+00,-7.164973445799567575e-02,2.858512553243687526e-02,2.764977429320602642e+00,4.049713687267442186e-02,8.955033079252010253e-02,8.916216506136410980e-02,-8.327417759675175002e-02,3.293437551608385805e-02,1.324725276679051265e-04,-1.410698166773279158e-03,1.199548288426428860e-04,-3.012069412441001955e-03,1.575093880837420968e-01
8.800000000000000044e-01,0.000000000000000000e+00,-7.331519135636518913e-02,2.924352687525280312e-02,2.765265754025155065e+00,4.229210848159961622e-02,8.953724979687321950e-02,9.032726800349200058e-02,-8.327150433138752472e-02,3.290555678871550510e-02,1.348451529006620487e-04,-1.471290624589326754e-03,1.172980947539364958e-04,-3.046886085569793391e-03,1.644988975939455922e-01
9.000000000000000222e-01,0.000000000000000000e+00,-7.498059431846386402e-02,2.990133967918690017e-02,2.765566632429791838e+00,4.410992035125217009e-02,8.952368506208815968e-02,9.144628437139903920e-02,-8.326878414868392475e-02,3.287551936465537422e-02,1.371640717602821274e-04,-1.532562061703707365e-03,1.145844057800584796e-04,-3.079970482384552458e-03,1.715784281368555875e-01
9.200000000000000400e-01,0.000000000000000000e+00,-7.664594241676157826e-02,3.055853943681286974e-02,2.765880217132632879e+00,4.594965631038732540e-02,8.950963375297439628e-02,9.251976848906259820e-02,-8.326601813407374930e-02,3.284425000951788493e-02,1.394281579823172855e-04,-1.594478020750808491e-03,1.118150441560093874e-04,-3.111341406654715216e-03,1.787444997790565149e-01
9.400000000000000577e-01,0.000000000000000000e+00,-7.831123474566061005e-02,3.121510138288316125e-02,2.766206654252269193e+00,4.781041117224659603e-02,8.949509336560518280e-02,9.354826448187236743e-02,-8.326320739525909509e-02,3.281173617430904049e-02,1.416363108815864758e-04,-1.657004419702559498e-03,1.089912855734671908e-04,-3.141017588364889649e-03,1.859936770521579130e-01
9.599999999999999645e-01,0.000000000000000000e+00,-7.997647042193560540e-02,3.187100050796180806e-02,2.766546083505127651e+00,4.969129053067407320e-02,8.948006172475134190e-02,9.453230628761591370e-02,-8.326035306170118111e-02,3.277796598793428218e-02,1.437874552213090368e-04,-1.720107550392732708e-03,1.061143991807869029e-04,-3.169017683714856534e-03,1.933225679903392003e-01
9.799999999999999822e-01,0.000000000000000000e+00,-8.164164858516381740e-02,3.252621157190770801e-02,2.766898638281564349e+00,5.159141055658056363e-02,8.946453698124329224e-02,9.547241768011051344e-02,-8.325745628411239385e-02,3.274292824973603494e-02,1.458805410822378587e-04,-1.783754077041248623e-03,1.031856475830007010e-04,-3.195360275119566839e-03,2.007278231616317632e-01
1.000000000000000000e+00,0.000000000000000000e+00,-8.330676839814507573e-02,3.318070911720902988e-02,2.767264445720689192e+00,5.350989779500105181e-02,8.944851760926096629e-02,9.636911230490763369e-02,-8.325451823395152440e-02,3.270661242206079206e-02,1.479145437317936327e-04,-1.847911034778477882e-03,1.002062868418178313e-04,-3.220063871209139124e-03,2.082061346944371338e-01
1.020000000000000018e+00,0.000000000000000000e+00,-8.497182904731173658e-02,3.383446748216923511e-02,2.767643626783906186e+00,5.544588896298331682e-02,8.943200240354971797e-02,9.722289372653576678e-02,-8.325154010292125373e-02,3.266900862285564838e-02,1.498884634931978545e-04,-1.912545828169545832e-03,9.717756647562489337e-05,-3.243146906828872113e-03,2.157542353007474989e-01
1.040000000000000036e+00,0.000000000000000000e+00,-8.663682974312819640e-02,3.448746081394513802e-02,2.768036296327175627e+00,5.739853074853208670e-02,8.941499047656190080e-02,9.803425548676628076e-02,-8.324852310246824705e-02,3.263010761829426842e-02,1.518013256146063421e-04,-1.977626229738633622e-03,9.410072945948540701e-05,-3.264627743039225181e-03,2.233688972974805231e-01
1.060000000000000053e+00,0.000000000000000000e+00,-8.830176972048135731e-02,3.513966308143819800e-02,2.768442563171990667e+00,5.936697961082487013e-02,8.939748125552361702e-02,9.880368117342178125e-02,-8.324546846328610694e-02,3.258990081543262224e-02,1.536521801382431608e-04,-2.043120378493285590e-03,9.097701222514021832e-05,-3.284524667115838303e-03,2.310469316273059126e-01
1.080000000000000071e+00,0.000000000000000000e+00,-8.996664823906039277e-02,3.579104808803876964e-02,2.768862530175079772e+00,6.135040158190521037e-02,8.937947447942586054e-02,9.953164449926427126e-02,-8.324237743482081064e-02,3.254838025489398962e-02,1.554401017695340053e-04,-2.108996778448711442e-03,8.780764466100721534e-05,-3.302855892549518176e-03,2.387851868802942923e-01
1.100000000000000089e+00,0.000000000000000000e+00,-9.163146458372645187e-02,3.644158948422459438e-02,2.769296294296823113e+00,6.334797207005156416e-02,8.936097019593924884e-02,1.002186093905268333e-01,-8.323925128477842328e-02,3.250553860358349617e-02,1.571641897462395284e-04,-2.175224297152084096e-03,8.459385011218140929e-05,-3.319639559046239519e-03,2.465805483176859991e-01
1.120000000000000107e+00,0.000000000000000000e+00,-9.329621806487364832e-02,3.709126078001387383e-02,2.769743946668400625e+00,6.535887566500850343e-02,8.934196875825382855e-02,1.008650300846654635e-01,-8.323609129863637768e-02,3.246136914743234791e-02,1.588235677075890487e-04,-2.241772164206851624e-03,8.133684538043512433e-05,-3.334893732527154184e-03,2.544299368990248778e-01
1.140000000000000124e+00,0.000000000000000000e+00,-9.496090801877926646e-02,3.774003535727347980e-02,2.770205572657669535e+00,6.738230594526307959e-02,8.932247082184126274e-02,1.014713512369343207e-01,-8.323289877915622526e-02,3.241586578417145204e-02,1.604173835634144479e-04,-2.308609969797038343e-03,7.803784072421769940e-05,-3.348636405128585514e-03,2.623303083138824321e-01
1.159999999999999920e+00,0.000000000000000000e+00,-9.662553380794440538e-02,3.838788648188279362e-02,2.770681251933780676e+00,6.941746528753711676e-02,8.930247734114143965e-02,1.020380080353943258e-01,-8.322967504589957877e-02,3.236902301613445165e-02,1.619448093632827677e-04,-2.375707663211538544e-03,7.469803985865569151e-05,-3.360885495202022705e-03,2.702786520193406483e-01
1.179999999999999938e+00,0.000000000000000000e+00,-9.829009482142568588e-02,3.903478731575427130e-02,2.771171058530547349e+00,7.146356467866057938e-02,8.928198956617332260e-02,1.025654263239844655e-01,-8.322642143474696941e-02,3.232083594309051455e-02,1.634050411656309473e-04,-2.443035551368436670e-03,7.131863995555263178e-05,-3.371658847314129050e-03,2.782719902843762139e-01
1.199999999999999956e+00,0.000000000000000000e+00,-9.995459047515639628e-02,3.968071092871055389e-02,2.771675060908565857e+00,7.351982352998481796e-02,8.926100903906913908e-02,1.030540227332988057e-01,-8.322313929741866068e-02,3.227130025510644568e-02,1.647972989068984472e-04,-2.510564297339302770e-03,6.790083164338954046e-05,-3.380974232246743670e-03,2.863073772422524699e-01
1.219999999999999973e+00,0.000000000000000000e+00,-1.016190202122585345e-01,4.032563031021928895e-02,2.772193322016112571e+00,7.558546949448462227e-02,8.923953759053358803e-02,1.035042048187174019e-01,-8.321983000099844596e-02,3.222041222543833849e-02,1.661208262706611737e-04,-2.578264918873488399e-03,6.444579900732426284e-05,-3.388849346996867205e-03,2.943818979519824408e-01
1.239999999999999991e+00,0.000000000000000000e+00,-1.032833835033457326e-01,4.096951838098619042e-02,2.772725899348820189e+00,7.765973828669385515e-02,8.921757733622801001e-02,1.039163712055577726e-01,-8.321649492746024945e-02,3.216816870345291096e-02,1.673748905567650240e-04,-2.646108786922439851e-03,6.095471958919195714e-05,-3.395301814776680461e-03,3.024926674699000007e-01
1.260000000000000009e+00,0.000000000000000000e+00,-1.049476798468157168e-01,4.161234800440658660e-02,2.773272845008152743e+00,7.974187350561273702e-02,8.919513067307940912e-02,1.042909117409163283e-01,-8.321313547319665604e-02,3.211456710757799871e-02,1.685587825504591877e-04,-2.714067624163998826e-03,5.742876438750491833e-05,-3.400349185013531832e-03,3.106368299323423177e-01
1.280000000000000027e+00,0.000000000000000000e+00,-1.066119087691346778e-01,4.225409199787648340e-02,2.773834205758692217e+00,8.183112646071384610e-02,8.917220027551664430e-02,1.046282076518775528e-01,-8.320975304855103560e-02,3.205960541828302424e-02,1.696718163915300441e-04,-2.782113503526708297e-03,5.386909785745237485e-05,-3.404008933349936868e-03,3.188115576503980919e-01
1.300000000000000044e+00,0.000000000000000000e+00,-1.082760698251111209e-01,4.289472314396344105e-02,2.774410023084257215e+00,8.392675600117559254e-02,8.914878909163245768e-02,1.049286317097823384e-01,-8.320634907735136032e-02,3.200328217108859563e-02,1.707133294434344908e-04,-2.850218846714107097e-03,5.027687791090122720e-05,-3.406298461643594323e-03,3.270140502176704378e-01
1.320000000000000062e+00,0.000000000000000000e+00,-1.099401625981612507e-01,4.353421420143786108e-02,2.775000333242866546e+00,8.602802834845789393e-02,8.912490033927389366e-02,1.051925484002430994e-01,-8.320292499644731110e-02,3.194559644960581063e-02,1.716826821624337052e-04,-2.918356422729049670e-03,4.665325591639503833e-05,-3.407235097967363600e-03,3.352415336319459205e-01
1.340000000000000080e+00,0.000000000000000000e+00,-1.116041867005644062e-01,4.417253791616549546e-02,2.775605167320568167e+00,8.813421693233358667e-02,8.910053750206069212e-02,1.054203140986086223e-01,-8.319948225524939622e-02,3.188654787860494000e-02,1.725792579667261213e-04,-2.986499346397986782e-03,4.299937669915460955e-05,-3.406836096609275593e-03,3.434912594316444912e-01
1.360000000000000098e+00,0.000000000000000000e+00,-1.132681417737101265e-01,4.480966703186161498e-02,2.776224551284159237e+00,9.024460223048062779e-02,8.907570432533411242e-02,1.056122772505784374e-01,-8.319602231527147007e-02,3.182613661711389957e-02,1.734024631055816243e-04,-3.054621076895293070e-03,3.931637854107806866e-05,-3.405118638072538329e-03,3.517605038478878732e-01
1.380000000000000115e+00,0.000000000000000000e+00,-1.149320274883353227e-01,4.544557430070719772e-02,2.776858506032806595e+00,9.235847161173639519e-02,8.905040481203538305e-02,1.057687785576788136e-01,-8.319254664967497270e-02,3.176436335154583790e-02,1.741517265284748259e-04,-3.122695416267550796e-03,3.560539318074057858e-05,-3.402099829075528291e-03,3.600465669729994711e-01
1.400000000000000133e+00,0.000000000000000000e+00,-1.165958435447529556e-01,4.608023249382844910e-02,2.777507047448600552e+00,9.447511918310697032e-02,8.902464321851687179e-02,1.058901511673077528e-01,-8.318905674281661111e-02,3.170122928885659580e-02,1.748264997542185273e-04,-3.190696507957866117e-03,3.186754581339435767e-05,-3.397796702551790417e-03,3.683467719462106826e-01
1.419999999999999929e+00,0.000000000000000000e+00,-1.182595896730713053e-01,4.671361441163924405e-02,2.778170186446061063e+00,9.659384564062110934e-02,8.899842405028556003e-02,1.059767208670690242e-01,-8.318555408979805277e-02,3.163673614973152443e-02,1.754262567400974001e-04,-3.258598835330166286e-03,2.810395509096912017e-05,-3.392226217650048080e-03,3.766584641573287318e-01
1.439999999999999947e+00,0.000000000000000000e+00,-1.199232656334042746e-01,4.734569289404785830e-02,2.778847929020617613e+00,9.871395812411150328e-02,8.897175205768101391e-02,1.060288062831110517e-01,-8.318204019601843635e-02,3.157088616180166868e-02,1.759504937510014233e-04,-3.326377220193502040e-03,2.431573312207119868e-05,-3.385405259734187034e-03,3.849790104690850590e-01
1.459999999999999964e+00,0.000000000000000000e+00,-1.215868712160731446e-01,4.797644083052841207e-02,2.779540276296090351e+00,1.008347700760000853e-01,8.894463223148928177e-02,1.060467190821926531e-01,-8.317851657672975518e-02,3.150368205288985729e-02,1.763987292285595096e-04,-3.394006821326360415e-03,2.050398547198451320e-05,-3.377350640383271034e-03,3.933057984588572698e-01
1.479999999999999982e+00,0.000000000000000000e+00,-1.232504062417992124e-01,4.860583117005735920e-02,2.780247224571198217e+00,1.029556011041599661e-01,8.891706979849325898e-02,1.060307641772021414e-01,-8.317498475659450274e-02,3.143512704428590848e-02,1.767705036602733217e-04,-3.461463133000959765e-03,1.666981116266998155e-05,-3.368079097391534025e-03,4.016362356804314415e-01
1.500000000000000000e+00,0.000000000000000000e+00,-1.249138705618869777e-01,4.923383693091563235e-02,2.780968765365117168e+00,1.050757768489199995e-01,8.888907021696172694e-02,1.059812399358541490e-01,-8.317144626924583006e-02,3.136522484405151329e-02,1.770653794486497874e-04,-3.528721983507543923e-03,1.281430267276561595e-05,-3.357607294768376240e-03,4.099677489464415570e-01
1.520000000000000018e+00,0.000000000000000000e+00,-1.265772640584002240e-01,4.986043121035776265e-02,2.781704885462120913e+00,1.071946288542726666e-01,8.886063917207881468e-02,1.058984383922947636e-01,-8.316790265685104766e-02,3.129397964035472712e-02,1.772829407803359729e-04,-3.595759533678711487e-03,8.938545937586685655e-06,-3.345951822738375478e-03,4.182977836320960208e-01
1.540000000000000036e+00,0.000000000000000000e+00,-1.282405866443274700e-01,5.048558719414725920e-02,2.782455566955325033e+00,1.093114944433409563e-01,8.883178257131439659e-02,1.057826454613478157e-01,-8.316435546967684833e-02,3.122139609483384759e-02,1.774227934952519775e-04,-3.662552275413694797e-03,5.043620349125683910e-06,-3.333129197741278860e-03,4.266238030007740156e-01
1.560000000000000053e+00,0.000000000000000000e+00,-1.299038382637400790e-01,5.110927816596003148e-02,2.783220787289569564e+00,1.114257165981546033e-01,8.880250653973807695e-02,1.056341411551340037e-01,-8.316080626565770795e-02,3.114747933599074786e-02,1.774845649557242621e-04,-3.729077030202678378e-03,1.130598756051842400e-06,-3.319155862432003265e-03,4.349432875520501951e-01
1.580000000000000071e+00,0.000000000000000000e+00,-1.315670188919411121e-01,5.173147751665582023e-02,2.784000519303463150e+00,1.135366438437797054e-01,8.877281741527801029e-02,1.054531998018015115e-01,-8.315725660996665936e-02,3.107223495261392590e-02,1.774679039156196007e-04,-3.795310947651091369e-03,-2.799452536287915212e-06,-3.304048185680638367e-03,4.432537343926725160e-01
1.600000000000000089e+00,0.000000000000000000e+00,-1.332301285356060905e-01,5.235215875341849706e-02,2.784794731270623380e+00,1.156436301368423680e-01,8.874272174392645873e-02,1.052400902661051463e-01,-8.315370807458900837e-02,3.099566898723093641e-02,1.773724803894784631e-04,-3.861231504003922489e-03,-6.745473765869773727e-06,-3.287822462572445332e-03,4.515526566310020251e-01
1.620000000000000107e+00,0.000000000000000000e+00,-1.348931672329146125e-01,5.297129550876540638e-02,2.785603386940139981e+00,1.177460347584801115e-01,8.871222627489336321e-02,1.049950761715770509e-01,-8.315016223789802041e-02,3.091778792959027841e-02,1.771979855216485327e-04,-3.926816500670009431e-03,-1.070641171399293281e-05,-3.270494914407853781e-03,4.598375827953876116e-01
1.640000000000000124e+00,0.000000000000000000e+00,-1.365561350536742269e-01,5.358886154942707480e-02,2.786426445576291044e+00,1.198432222117504775e-01,8.868133795571077338e-02,1.047184161240300587e-01,-8.314662068423409047e-02,3.083859871017299165e-02,1.769441314554182792e-04,-3.992044062746361206e-03,-1.468121970527920487e-05,-3.252081688702467867e-03,4.681060562769277511e-01
1.660000000000000142e+00,0.000000000000000000e+00,-1.382190320994356181e-01,5.420483078509711478e-02,2.787263861997549608e+00,1.219345621235207316e-01,8.865006392728871920e-02,1.044103639361430580e-01,-8.314308500348568942e-02,3.075810869373357334e-02,1.766106512021505849e-04,-4.056892637542439291e-03,-1.866885760767309066e-05,-3.232598859187063231e-03,4.763556347970431815e-01
1.679999999999999938e+00,0.000000000000000000e+00,-1.398818585035988549e-01,5.481917727705326593e-02,2.788115586614902330e+00,1.240194291508584651e-01,8.861841151892554946e-02,1.040711688528744017e-01,-8.313955679067350224e-02,3.067632567287046502e-02,1.761972985104162085e-04,-4.121340993104478240e-03,-2.266829183244249625e-05,-3.212062425807582240e-03,4.845838899002611888e-01
1.699999999999999956e+00,0.000000000000000000e+00,-1.415446144315127830e-01,5.543187524665049021e-02,2.788981565469520696e+00,1.260972028919358501e-01,8.858638824327420835e-02,1.037010757774576852e-01,-8.313603764553707809e-02,3.059325786162619965e-02,1.757038477351271946e-04,-4.185368216739785915e-03,-2.667849533417775563e-05,-3.190488314725145689e-03,4.927884064725793212e-01
1.719999999999999973e+00,0.000000000000000000e+00,-1.432073000805643426e-01,5.604289908368574602e-02,2.789861740269812262e+00,1.281672678014589006e-01,8.855400179126593496e-02,1.033003254977344632e-01,-8.313252917212365922e-02,3.050891388911673371e-02,1.751300937066705278e-04,-4.248953713541036778e-03,-3.069844761079205584e-05,-3.167892378316038062e-03,5.009667822857636343e-01
